Longitude,Latitude,Co2,Radiation,Precipitation,Temperature,bdod,cec,cfvo,clay,nitrogen,phh2o,sand,silt,soc,Yield
119.75,44.25,394.0948873,175.7878788,358.7727384,5.096212069,14.14593458,20.68027866,19.28429088,18.42226575,19.06939391,8.099048309,46.35064103,35.21398521,12.97677607,0.989959832
119.75,44.75,394.0948873,172.8939394,341.1000047,4.381060803,12.82010213,22.15932572,21.1620982,16.33487983,29.26982344,7.624294329,49.77514091,33.8397728,25.37892056,1.289095673
119.75,45.25,394.0948873,172.8939394,357.9363736,1.859090942,12.52030034,24.52251754,19.37176632,19.60238364,40.72948656,6.675554696,51.85490719,28.53930477,56.78633338,2.033107964
119.75,45.75,394.0948873,168.0227273,350.3636475,1.357575832,13.43497579,24.87525727,20.45690696,20.8049366,25.8511087,7.454852636,47.13093339,32.07035898,21.77596467,1.612525218
119.75,46.25,394.1247818,168.0227273,357.9454595,0.016666781,13.49058199,27.33607303,20.22703661,20.75900498,24.38557655,7.01596925,44.74954329,34.52329715,21.22882887,1.733708645
119.75,46.75,394.1247818,164.1969697,365.190918,-1.337121024,12.63706033,27.15655692,22.46225222,24.83432785,34.07740153,6.885410943,39.39327551,35.81985644,65.49117482,2.5512609
119.75,47.25,394.1247818,164.1969697,372.3272788,-1.80075756,12.35512394,30.51722425,20.48640898,23.45090709,33.21327619,7.010656962,36.09729725,40.45554887,66.35319033,2.698406955
120.25,27.75,394.4543718,211.9621212,1649.900024,18.00909089,12.29843181,18.45453015,14.52809873,30.71838993,23.22987943,5.730558307,30.69028297,38.4888257,26.43534334,2.359121055
120.25,28.25,401.5780564,211.9621212,1612.154497,16.68484913,12.42749911,18.76976356,19.14296607,29.76667508,21.25155873,5.76397843,29.45077246,40.81014709,27.7753513,2.939106573
120.25,28.75,401.5780564,208.3636364,1550.009089,16.48030345,12.01773817,19.48940128,12.6268976,26.78594757,22.48240361,5.844996389,43.22097929,30.0047627,18.822241,2.932197027
120.25,29.25,401.5780564,208.3636364,1491.490911,16.94772743,12.41444841,16.16450528,18.95919685,33.19419383,15.82184127,6.183728799,20.52383088,46.27474471,15.39972227,2.382766082
120.25,29.75,401.5780564,208.2272727,1417.85457,16.87500012,12.19950078,15.76660862,13.63815759,36.08140666,24.06982636,5.618982041,21.92882073,41.9707928,28.15044778,2.804955491
120.25,30.75,411.04336,206.4242424,1296.272738,16.97954594,13.03700644,17.45270008,8.429103816,33.46348163,25.3640575,6.727956859,16.71570136,49.74581418,19.86210736,1.380149518
120.25,31.25,411.04336,206.4242424,1235.445479,16.63484874,13.45395667,14.37372773,10.57999595,32.13808199,16.72088266,6.730558307,17.05424045,50.76344595,23.56676011,0.991111036
120.25,32.75,399.8954055,202.2424242,1053.845481,15.41969715,13.65752759,22.30228366,8.914837883,29.5591262,18.70565396,7.650308677,19.05835748,51.28937156,16.74649233,2.114966391
120.25,33.25,399.8954055,202.2424242,1001.372747,15.0916666,13.48662235,18.04887729,6.378511893,26.94094406,17.41218054,7.719750369,16.15596851,56.92760645,13.91515663,2.109839736
120.25,36.75,400.4806518,198.5454545,694.7909546,12.45606058,14.207016,19.7585795,7.777940177,19.12276786,7.221469661,7.386362634,44.127018,36.69081611,7.350748156,1.491276009
120.25,40.75,400.3130545,182.9318182,513.4090909,8.454545455,13.63651767,17.01731616,20.35919837,21.84443652,11.35641229,7.169441693,41.37578687,36.74421407,11.70891176,1.848759345
120.25,41.25,400.3130545,182.9318182,501.3272677,7.470454823,13.21754628,18.19183778,22.99155422,24.20786953,17.1407187,7.514438082,42.07003564,33.74042909,18.13205156,1.463070718
120.25,41.75,400.3130545,180.6742424,484.7272811,7.279545582,14.31996689,17.51527562,17.08610513,24.200311,11.0927758,7.83873241,37.73889466,38.07007532,10.75240059,1.068615917
120.25,42.25,396.5022209,180.6742424,461.9090854,5.901515412,14.04777448,21.25688154,16.56099131,22.47217798,13.7466096,7.880098655,38.733067,38.80532548,12.99889006,0.642380218
120.25,42.75,396.5022209,178.6666667,422,7.478788087,14.24440328,19.65702903,23.04894027,18.45854351,15.63426581,8.035870595,44.71307174,36.76305368,10.06172175,0.648141731
120.25,43.25,396.5022209,178.6666667,390.1000172,7.818182049,14.38568848,19.45900934,22.772059,23.1804123,13.3556407,8.193736022,46.46139782,30.31580247,10.01130992,0.573157106
120.25,43.75,396.5022209,175.7878788,366.2636386,7.696970102,14.29942878,20.35458143,30.45844135,18.08262192,20.98602537,8.219750369,48.61400166,33.26357921,11.34639516,0.508429035
120.25,44.25,395.1880927,175.7878788,346.8727348,7.142424497,14.01815444,20.2076422,31.24374372,20.1097108,19.4246395,8.005312288,48.14586189,31.72197877,11.80603373,0.522577333
120.25,44.75,395.1880927,172.8939394,343.4090992,5.909848647,12.80651563,21.79219958,20.89147124,21.74617823,27.5737284,7.619750369,45.94041692,32.35862486,24.17527865,1.245743291
120.25,45.25,395.1880927,172.8939394,367.9636369,2.208333565,12.77679577,21.90765843,21.33707735,20.78746624,26.95738963,7.550308677,47.51899194,31.6728113,24.33996129,1.873235445
120.25,45.75,395.1880927,168.0227273,369.6909152,1.468181892,13.68967581,23.4681922,20.29979546,20.86922934,27.56092578,7.654852636,45.29367268,33.87506773,19.75267108,1.611664545
120.25,46.25,395.52683,168.0227273,381.6091059,-0.065909118,13.74452006,26.58516508,17.27010129,25.40676614,23.36345688,7.323001557,40.84227511,33.76234577,23.71107039,1.810815509
120.25,46.75,395.52683,164.1969697,388.2545443,-0.548484838,12.74955939,27.5504668,18.61369785,20.51811875,31.80808116,6.911425291,45.21403027,34.267665,42.52585594,2.551513318
120.25,47.25,395.52683,164.1969697,399.0363714,-1.771211935,12.25362655,29.84924339,23.13059696,20.24847533,47.11713719,6.125095044,40.68593688,39.02551632,77.8561755,3.228671609
120.25,47.75,395.52683,159.6893939,391.6090976,-2.123484864,12.19717109,29.72717083,18.2877786,22.10825866,35.29104522,7.010656962,35.82241606,42.0288073,52.71956304,3.320831955
120.25,49.25,396.3366309,152.4772727,359.7454529,-1.390151526,12.79844877,29.04252802,17.92208409,18.94684778,32.85031156,7.288272758,30.46683055,50.56829508,33.22222836,1.652380909
120.75,28.75,401.5780564,210.9090909,1546.709084,16.40075788,12.62641168,18.37201077,14.91844346,28.93258625,21.03348324,5.905312288,30.9093796,40.1511055,25.618077,2.783128855
120.75,29.25,401.5780564,210.9090909,1467.018222,17.00075785,12.25807127,16.42758856,15.49286439,27.73730409,20.37986402,5.7,32.49099007,39.71577485,24.03817022,3.001850736
120.75,29.75,401.5780564,209.0984848,1400.863686,16.69394025,12.89757004,17.96383407,12.59129247,41.02333616,24.11136404,5.744996389,20.20442761,38.68005174,27.88449202,2.912192936
120.75,30.75,411.04336,206.1969697,1254.054565,16.9363638,12.75202368,17.79719809,6.423767553,35.40965526,21.60823958,6.970091433,21.74499753,42.86900568,16.70329867,1.423923791
120.75,31.25,411.04336,206.1969697,1180.936396,16.60909144,12.92004874,16.70589215,7.514149068,32.28882832,20.88146978,7.051109392,13.64036393,54.11353785,21.58211624,1.517243073
120.75,37.25,400.4806518,196.780303,681.6545604,11.65151504,14.06480606,20.78539047,15.70488821,20.42236421,9.024586011,6.880098655,47.36584652,32.18350318,10.21179939,1.376957445
120.75,41.25,400.3130545,183.0378788,526.6363831,7.182575862,13.6331819,18.09853283,20.86663615,26.64017697,13.69609917,7.469441693,36.22508857,37.16023127,13.29988438,1.504805673
120.75,41.75,400.3130545,180.6439394,507.4000189,7.099242355,14.28944066,20.4243481,15.70994927,26.65110862,11.73898615,7.888272758,39.81942491,33.49086241,11.08672538,1.151611191
120.75,42.25,396.5022209,180.6439394,468.5000083,7.671970136,14.39024703,18.95749035,13.73011396,21.25883495,14.22576178,7.833420123,49.8256641,28.882676,10.43204765,0.908591511
120.75,42.75,396.5022209,180.1363636,441.6182001,7.332576116,14.01724826,20.75770353,10.67170526,21.16149307,18.26995811,7.905312288,42.18578738,36.6208651,14.87347262,0.840033244
120.75,43.25,396.5022209,180.1363636,410.0090998,7.696969928,14.31603346,17.79708521,21.27458832,21.90042637,15.66677081,8.105312288,45.61121263,32.4815275,10.38420094,0.795281839
120.75,43.75,396.5022209,176.3484848,378.6000061,7.387121143,14.07160272,18.86743238,33.16784217,20.52028025,24.51348695,7.935870595,47.62975223,31.82223679,12.0164755,0.655990875
120.75,44.25,395.1880927,176.3484848,363.0272716,7.209091129,14.47356092,17.20919478,18.13947657,20.24905627,16.04277393,7.950308677,42.869977,36.80524065,12.93407361,0.605314862
120.75,44.75,395.1880927,171.0075758,352.5545516,6.624242494,14.23296522,19.90421042,18.13484237,19.99321526,19.93281451,8.019750369,49.98978378,29.93556855,12.27362513,1.055789942
120.75,45.25,395.1880927,171.0075758,385.9181907,2.081818212,13.11773702,20.54872125,17.64708583,24.90261151,25.1116577,7.780066268,48.57081263,26.53923289,18.20731559,1.867010918
120.75,45.75,395.1880927,166.2121212,392.1818182,1.357575857,13.80473072,23.27290729,20.09219773,24.8207867,24.36919187,7.741182883,41.03326189,34.08416021,19.14113699,1.700444618
120.75,46.25,395.52683,166.2121212,380.390908,1.699242314,12.79126998,24.24843739,20.89039183,23.90837213,30.0458746,7.350308677,41.37024494,34.74124859,29.82189996,1.866546873
120.75,46.75,395.52683,161.9924242,405.2090953,-0.240151351,12.8220144,24.16959016,21.4498734,27.63285404,29.77404652,7.054852636,32.42873374,39.89771973,31.07112869,2.465376564
120.75,47.25,395.52683,161.9924242,417.6363775,-1.551515247,12.32863096,26.16220006,19.68456577,24.85666851,41.69016482,6.449540348,38.32846769,36.89770786,49.59321884,3.307815436
120.75,47.75,395.52683,156.8181818,419.1454496,-2.328030478,11.99716161,30.93263154,20.93449973,20.36937171,45.03266929,6.299080696,35.29782059,44.31250118,69.39282109,3.428537827
120.75,48.25,396.3366309,156.8181818,396.7363725,-1.710606004,12.25849514,26.87252674,16.27179602,22.58973711,54.15278647,6.199080696,35.85394361,41.5592773,72.01078964,3.403831382
120.75,48.75,396.3366309,151.7424242,398.9181824,-2.032575857,12.12706273,32.71067338,22.62924715,21.95554837,41.95612906,6.86397843,36.82542365,41.22376594,43.31109111,2.728597118
120.75,49.25,396.3366309,151.7424242,387.3091015,-1.699242303,12.73502968,26.87493963,13.97819645,21.57702967,35.81281042,7.604392984,30.01139142,48.39756297,39.30646388,1.836253782
120.75,49.75,396.3366309,141.9318182,397.4818254,-2.524242459,12.42963705,32.96195831,19.52552424,23.2099958,36.49331091,7.344077085,33.51034828,43.24064895,46.31184312,2.606765518
120.75,50.25,397.4731982,141.9318182,408.8727251,-3.452272921,11.8293914,24.49500604,21.64719986,22.79275189,59.74381482,6.024294329,39.53933943,37.6452535,99.13453619,2.754712955
120.75,50.75,397.4731982,135.469697,421.7818076,-4.281060652,12.21287604,20.38420023,22.65750441,20.95279692,61.73112931,5.849540348,45.65116655,33.37623361,70.07558568,3.206093436
121.25,28.75,401.5780564,210.9090909,1544.472734,16.82196958,12.09635524,22.06308052,14.35804812,29.55129633,27.34097393,5.711576266,29.98596644,40.39981328,30.42636857,2.368433436
121.25,29.75,401.5780564,209.0984848,1407.836381,16.41060638,12.80793914,17.59014745,20.90788583,37.48734785,23.74475644,5.744996389,24.44117047,37.99723244,29.71525457,2.829401973
121.25,37.25,400.4806518,196.780303,713.4909196,11.84015193,13.73526745,19.13841742,12.87398618,21.14925908,7.922763141,6.710656962,49.30413338,29.47007967,9.649811195,1.339013227
121.25,41.25,400.3130545,183.0378788,554.4999945,9.593181957,14.08068581,19.28545826,14.36624543,24.88529816,10.75467521,7.386362634,41.75437636,33.31178026,11.44055557,1.351839664
121.25,41.75,400.3130545,180.6439394,521.6909207,9.085606257,14.13461489,20.08825211,15.47206958,21.48082797,14.71082357,7.594536737,43.2791284,35.22781882,13.37525347,1.473450155
121.25,42.25,396.5022209,180.6439394,494.4545566,7.131060803,14.30808497,17.68595742,12.64300413,20.49923769,13.53483027,7.619750369,48.33455131,31.10549835,9.544504496,0.953080567
121.25,42.75,396.5022209,180.1363636,462.6091003,6.980303157,13.88730121,22.97999018,14.67643646,21.76624384,19.68646417,7.530558307,45.77198958,32.45613997,13.28047711,0.595379645
121.25,43.25,396.5022209,180.1363636,421.1000172,7.865909114,14.05953954,21.42777983,25.52003417,14.74872135,20.10405258,8.219750369,51.78533192,33.50173045,9.11618653,0.686725756
121.25,43.75,396.5022209,176.3484848,393.536377,7.284848704,13.97474826,22.22788714,21.3808658,22.15222961,23.13516183,7.785410943,47.99722361,29.81440065,13.60109194,1.000051795
121.25,44.25,395.1880927,176.3484848,374.8363814,7.021969766,14.21639597,20.83668569,31.91865413,18.72041458,20.79667382,8.03506988,47.64837852,33.58553345,9.201220236,0.61286165
121.25,44.75,395.1880927,171.0075758,363.9818254,6.403030627,14.30005389,20.28763051,24.66106967,21.33856803,19.25506265,7.949507961,41.68437977,36.92456996,12.4604716,0.878073375
121.25,45.25,395.1880927,171.0075758,372.0545516,4.866666765,14.25804368,20.16572285,17.26074252,25.88253832,19.83946916,7.680866984,44.21598255,29.83549761,16.59596862,1.037332364
121.25,45.75,395.1880927,166.2121212,393.3363592,3.093939405,14.11577086,20.90049553,20.36865036,28.21672928,23.72891968,7.761884943,41.56862834,30.18386469,15.52497826,1.406208518
121.25,46.25,395.52683,166.2121212,397.7272783,2.219697013,13.3177999,24.60900582,19.93718175,27.75783214,27.35574592,7.454852636,33.95527567,38.22667938,21.71030047,1.810349218
121.25,46.75,395.52683,161.9924242,405.4090992,1.348485011,13.53406961,23.92534325,18.73530337,27.37127245,26.57530326,7.266428902,26.90792522,45.69439545,23.50780861,2.213370373
121.25,47.25,395.52683,161.9924242,421.0363631,0.070454554,12.7481264,25.96989959,18.9561319,27.97056906,32.68598631,6.804543959,33.48064256,38.54378873,26.77146915,3.089500327
121.25,47.75,395.52683,156.8181818,418.7454584,-0.629545309,12.29277382,25.09058132,20.55214293,21.55172361,42.59139822,6.504543959,38.23299095,40.19110463,59.71445571,3.252650145
121.25,48.25,396.3366309,156.8181818,421.3000155,-1.333333145,12.06635178,26.43374915,21.93263569,22.76671771,49.17634419,6.193736022,37.07612297,40.17588117,74.68481407,3.308282445
121.25,48.75,396.3366309,151.7424242,411.7636386,-1.796212344,12.19761343,26.85019755,16.11790395,19.96281978,51.81328505,6.149540348,36.40523396,43.62026449,76.99218458,2.964280082
121.25,49.25,396.3366309,151.7424242,402.6727378,-1.634090984,11.77296036,26.50691279,17.35128436,19.44692074,53.38397911,5.949540348,36.1505419,44.37292417,97.60274906,2.544209655
121.25,49.75,396.3366309,141.9318182,411.7091037,-2.468939478,12.3566198,29.21402951,15.53347581,20.87010781,38.90466499,6.975554696,36.42391252,42.68680232,55.8293965,2.6077874
121.25,50.25,397.4731982,141.9318182,426.7909241,-4.085605968,11.75721746,24.12662814,19.27833546,20.26244025,60.75106336,6.180098655,41.38197125,38.34984275,59.18536935,2.921710955
121.75,41.75,400.3130545,181.7727273,550.8363731,9.087879008,13.39090908,19.92549563,21.3402944,21.59143186,19.18038032,6.85577194,38.56419697,39.81370763,25.40053373,1.733218736
121.75,42.25,396.5022209,181.7727273,517.5090942,7.704545628,13.53382548,20.59996927,20.31629381,19.2840683,16.90310687,7.418982041,47.3265906,33.41392612,20.47184131,1.304958873
121.75,42.75,396.5022209,177.7272727,483.07274,6.655303088,14.08858837,19.88145726,15.43114623,15.49576343,20.41384267,7.644996389,50.47084694,33.99808272,12.89439103,0.817391408
121.75,43.25,396.5022209,177.7272727,435.0454573,7.33106093,13.9434416,22.54593991,17.01752243,19.67765487,25.6340224,8.225062657,46.11591582,34.19367285,11.02168132,0.674984653
121.75,43.75,396.5022209,173.3484848,404.9727367,7.211363532,14.04402231,19.57790701,24.96921301,19.69955936,22.35175616,7.993736022,51.03420581,29.23430708,9.325565778,0.934709185
121.75,44.25,395.1880927,173.3484848,388.9727423,6.684091048,13.77606287,19.11295704,29.74568125,18.8669393,26.74007792,8.135870595,47.66399887,33.37830101,12.04033176,0.582602213
121.75,44.75,395.1880927,166.8712121,378.4727228,6.27196994,13.99029295,19.2578218,38.07563649,18.94006224,23.79204044,8.105312288,54.21958667,26.85072978,10.58772902,0.570559822
121.75,45.25,395.1880927,166.8712121,380.3818304,5.770454696,13.86125209,19.28845281,25.12911415,22.53507212,23.55993751,7.93873241,49.95002173,27.51182995,12.05003582,0.682141998
121.75,45.75,395.1880927,162.3181818,389.4000022,4.701515111,14.0438136,18.97015952,20.47016304,29.27683486,21.58913025,7.761116614,43.14153135,27.55890754,15.23186613,0.96189017
121.75,46.25,395.52683,162.3181818,405.9454651,3.468181928,13.94791871,18.39497148,19.32389834,31.78016885,24.55380881,7.617689269,32.74193917,35.47999189,16.37047655,1.259326509
121.75,46.75,395.52683,159.0757576,410.690918,2.682575804,13.53111481,20.71565331,20.06232478,31.71858749,27.2356149,7.223152532,27.91158733,40.29894701,22.76786847,1.942868127
121.75,47.25,395.52683,159.0757576,419.8545671,1.067424155,12.5944784,24.29455313,21.23365143,23.91273178,35.04480131,7.114438082,36.71710639,39.40753576,47.79938553,2.521268255
121.75,47.75,395.52683,154.3409091,431.645469,0.137121204,12.28109909,22.63278042,21.22722447,23.82841196,47.41870104,6.518982041,34.36254236,41.76167328,64.52766709,3.431655818
121.75,48.25,396.3366309,154.3409091,429.2181813,-0.321212162,12.38157988,26.09811415,19.20025241,23.93924031,49.29492384,6.4,35.29963254,40.75006341,98.4076799,3.597920755
121.75,48.75,396.3366309,148.7424242,424.1545493,-0.956060713,12.18062031,28.48739632,21.43755645,23.16303711,57.65341012,6.280098655,35.56075555,41.25108406,97.84594167,3.358225636
121.75,49.25,396.3366309,148.7424242,427.3181763,-1.899242325,11.91416573,26.87079634,20.17549351,21.59618612,51.33623816,6.7,34.3154092,44.08543733,65.22446462,3.434795636
121.75,49.75,396.3366309,142.25,432.3454729,-2.891666701,12.01101121,23.61660165,20.92657097,21.81925516,58.74205773,6.37929794,35.0981359,42.98657867,56.54165711,3.249872709
121.75,52.75,399.1702155,123.0984848,440.8000072,-4.343939637,11.58932888,25.36780293,18.90400612,27.26553152,60.11651787,5.64327637,42.76456294,29.98550692,73.45627442,3.207525914
121.75,53.25,399.1702155,123.0984848,445.5545488,-4.662878759,12.01356555,23.38921538,21.34503338,26.12107463,58.88938805,5.973834677,42.96477532,30.92711069,79.35135349,1.015166944
122.25,39.75,399.4301882,183.6969697,713.3000211,9.713636341,13.52552346,19.68183806,19.54325163,21.7599962,14.20527943,6.344996389,46.39849845,31.82129222,23.59764224,1.655639718
122.25,41.25,400.3130545,181.4090909,639.3545615,9.793182026,14.27745892,24.35545443,11.29946344,25.70833275,13.35957453,7.944996389,37.28068265,36.99388454,12.31318569,1.587281564
122.25,41.75,400.3130545,181.7727273,590.3727389,9.466666713,13.8914264,23.78917079,9.605411851,26.61819494,11.83020502,7.930558307,41.54670261,31.84914958,14.67486582,1.632942164
122.25,42.25,396.5022209,181.7727273,554.4818282,7.821970044,14.02187119,22.04636494,12.70885535,19.60828993,11.79527353,7.724294329,48.93792517,31.39880353,9.805056636,1.463151609
122.25,42.75,396.5022209,177.7272727,506.4818365,7.359091036,14.37688771,21.52894307,13.0180572,14.50911135,18.83603499,7.669290717,55.6287376,29.85605647,12.95444355,1.099605521
122.25,43.25,396.5022209,177.7272727,455.4090992,6.945454626,13.91666755,20.10638716,19.92427346,18.15592404,22.44574143,8.019750369,49.23227358,32.66488627,9.639252778,0.6299353
122.25,43.75,396.5022209,173.3484848,421.8363703,6.65833346,13.99131751,22.05730098,25.31688365,16.18605051,20.87337056,7.980098655,55.16827824,28.64669724,8.880434451,1.178280064
122.25,44.25,395.1880927,173.3484848,400.0091026,7.284090909,13.85996493,21.00449268,22.85812538,20.93038988,30.10726169,8.493736022,48.58092701,30.52005834,11.99598908,0.650560059
122.25,44.75,395.1880927,166.8712121,388.3545477,6.933333368,14.00199362,20.596038,30.83690847,17.82733702,31.56544328,8.254852636,57.27925917,24.84439993,10.19981413,0.478594133
122.25,45.25,395.1880927,166.8712121,390.7636386,6.503030546,13.96036438,20.22951015,30.90129961,22.80530253,27.70563639,8.556913736,51.11770988,26.03591296,15.08103887,0.734568081
122.25,45.75,395.1880927,162.3181818,393.1091087,6.021212115,14.0333906,19.35295839,37.27297582,29.97198656,23.26303777,7.873834677,42.21587106,27.61863351,13.15407111,1.065149645
122.25,46.25,395.52683,162.3181818,408.1545604,4.367424416,13.67585417,18.67736098,16.63179005,29.44779325,23.69990315,7.466428902,36.47225759,34.03520162,18.45865392,0.951628973
122.25,46.75,395.52683,159.0757576,408.7909074,3.58484878,13.44536336,19.87853017,17.19255892,29.04072267,25.71112671,7.225062657,30.59357308,40.31992068,24.77340038,1.244064218
122.25,47.25,395.52683,159.0757576,417.790913,2.632575931,13.50352491,23.30729927,16.36812914,32.40330568,26.86331278,7.006113003,28.48735603,39.07397365,22.70440473,1.925404318
122.25,47.75,395.52683,154.3409091,419.2727411,1.762121251,12.77998572,25.46947657,19.38544462,26.15259107,31.38403522,7.018982041,34.52521079,39.30651135,45.39216683,2.436823764
122.25,48.25,396.3366309,154.3409091,429.9545676,0.33484853,12.90527288,24.91817631,18.82457328,23.71001782,45.22589897,6.7,35.9770314,40.26057023,40.09222664,3.451939809
122.25,48.75,396.3366309,148.7424242,432.6454634,-0.525757537,12.33774832,28.27739934,22.03200877,24.65367048,53.76097457,6.330558307,36.15232315,39.21660468,85.32560068,3.557717382
122.25,49.25,396.3366309,148.7424242,436.5181802,-1.449999928,11.7981572,24.76757402,16.69075797,21.99671307,54.77228272,6.219750369,35.40847995,42.57221339,82.87084439,3.388819191
122.25,49.75,396.3366309,142.25,445.5181802,-2.799242338,11.9646577,25.32000506,20.84648248,23.43308967,60.60313215,5.993736022,36.2572858,40.2214753,95.68515388,3.418902364
122.25,50.25,397.4731982,142.25,451.5636486,-3.816666574,11.74779148,25.13047652,18.44876356,19.81301327,58.10737856,6.268522389,39.79485263,40.28905302,41.18036071,3.546812886
122.25,52.75,399.1702155,123.0984848,454.9272905,-5.129545501,11.91313864,21.27236107,22.11860014,22.35813997,57.90542229,5.954084307,42.61961361,35.01854324,72.78734256,2.868567864
122.25,53.25,399.1702155,123.0984848,449.4909113,-4.565909068,11.58659974,26.05232526,21.33777537,27.75575623,52.3958743,5.534951291,42.19719085,29.99980279,71.79175106,2.868377782
122.75,40.25,400.3130545,183.5227273,764.663663,7.742424358,13.73614618,18.66252782,19.67514549,20.17187062,15.96724558,6.2,40.05758574,39.64789246,20.49686909,2.932440427
122.75,40.75,400.3130545,184.0833333,727.9454568,8.920454603,14.00764111,25.08032398,11.16107174,23.97018065,13.50473612,6.690874206,35.52122114,40.48661988,15.73627677,2.034833336
122.75,41.25,400.3130545,184.0833333,685.8818304,9.606818286,13.72307701,27.08559462,9.38354055,31.01194697,15.50340191,7.103662531,28.05860911,40.95212164,21.71561709,1.690126973
122.75,41.75,400.3130545,180.2727273,637.8727251,9.377272866,13.95029491,31.45078325,8.306229943,28.70480065,16.05561541,7.26397843,37.95464629,33.30314157,16.95737106,1.7320818
122.75,42.25,396.5022209,180.2727273,587.9000022,8.314393824,14.00550167,25.36581956,8.997830317,23.11422514,14.09434885,7.844996389,52.52535763,24.38686135,12.62540603,1.523188227
122.75,42.75,396.5022209,172.469697,552.6545493,7.052272912,14.10558301,23.57307158,11.88388109,15.42693689,12.40611423,7.747446861,59.01219386,25.54787464,11.44052056,1.399509009
122.75,43.25,396.5022209,172.469697,502.3636502,6.741666909,14.13357186,22.44997939,14.35214492,21.76998569,16.00524544,7.894536737,42.39090715,35.86387669,9.575183039,0.673917705
122.75,43.75,396.5022209,167.5984848,458.9818309,6.563636549,13.98950354,22.40283764,19.12514803,18.27137316,23.2707002,7.935870595,45.434181,36.35269253,10.20241367,0.906835965
122.75,44.25,395.1880927,167.5984848,426.0181829,7.021969766,14.01833569,18.41289465,23.95132372,18.17338153,21.29783111,8.010624576,55.82203666,25.97079825,11.71973849,0.703552012
122.75,44.75,395.1880927,162.2878788,412.145469,6.715909207,13.81583373,22.11197243,22.46315266,26.21441857,31.06283017,8.499048309,57.64271333,16.11132235,9.527816644,0.61601128
122.75,45.25,395.1880927,162.2878788,402.3181818,6.33484852,13.945291,21.40731792,35.04321525,27.14516325,30.38180519,7.975554696,50.18967327,22.59558165,9.530270504,0.94394731
122.75,45.75,395.1880927,157.4545455,403.4090937,5.936363509,14.08794479,20.77980261,28.4425614,30.39895034,22.12075091,7.721432513,44.64373603,24.87257521,10.32498131,1.452850318
122.75,46.25,395.52683,157.4545455,413.7909047,4.663636497,13.90410561,19.0663565,21.90414841,30.57739633,22.38295977,7.63300878,39.88669776,29.38340725,13.43312826,0.914632682
122.75,46.75,395.52683,154.4621212,408.2091009,4.13939398,13.70560148,20.86618011,17.69191412,25.43323686,24.47737857,7.235870595,30.44200216,44.05841683,18.56072134,1.224110975
122.75,47.25,395.52683,154.4621212,418.3636586,3.431818153,13.5742045,22.43461652,19.79749456,25.93050133,24.99064388,7.106113003,37.15787506,36.87146858,17.59715448,1.4709606
122.75,47.75,395.52683,151.1818182,418.2454612,2.571969697,13.19379939,24.6038355,14.10526908,31.51182428,31.03579732,6.980098655,30.13905679,38.22585032,30.14745125,1.484160455
122.75,48.25,396.3366309,151.1818182,431.4181796,1.025000034,12.49612806,25.313066,17.63642821,26.47814901,36.36039033,6.849540348,33.06352083,40.43143926,42.86511931,2.541904836
122.75,48.75,396.3366309,144.8712121,425.900005,0.085605918,12.81778143,25.55504692,20.85833605,23.2038655,47.61308521,6.418982041,31.60680998,45.19309724,52.92192571,3.581460682
122.75,49.25,396.3366309,144.8712121,445.3909274,-1.514393879,12.0991093,25.25204767,20.18889992,21.0009719,53.30871171,6.330558307,38.13691128,40.83836196,74.31002046,3.5178069
122.75,49.75,396.3366309,140.469697,449.7090926,-2.382575526,12.16980584,27.50249227,20.67399749,21.26682616,57.82760497,6.085561918,32.80766361,45.96812914,70.18859181,3.484332873
122.75,50.25,397.4731982,140.469697,451.036377,-3.234090863,11.57164575,25.45254502,21.03572097,19.7996014,56.27861026,5.949540348,40.46373595,39.67455833,75.69040593,3.365099391
122.75,52.75,399.1702155,121.2121212,461.4727423,-5.173484976,11.68271232,22.88433535,22.35138349,27.87199165,58.22311451,5.694536737,37.60561336,34.54141619,59.44850331,2.737102818
122.75,53.25,399.1702155,121.2121212,460.6818348,-4.98863645,12.057878,32.11910163,19.22015636,27.7923342,60.61302778,6.044077085,42.51607134,29.62619942,62.68830414,3.0945935
123.25,40.25,404.0395482,183.5227273,829.1454801,8.393939452,13.90446812,19.79326591,14.74627472,19.78752081,14.42087453,6.300800715,51.27403055,28.96214679,16.36834545,2.655066155
123.25,40.75,404.0395482,184.0833333,813.4363847,6.767424208,13.86727158,18.63143207,22.26818407,18.13258791,18.22726139,6.2,49.68378895,32.06945282,24.49588207,3.135606745
123.25,41.25,404.0395482,184.0833333,754.7636719,8.942424312,13.46629143,21.88301814,16.63204586,22.35424813,19.55944081,5.955003611,38.46477275,39.06170073,27.57163842,2.022753182
123.25,41.75,404.0395482,180.2727273,702.3454534,8.978788145,13.32057505,28.02471205,7.661698948,27.96068076,15.95554268,7.018982041,32.87084389,39.15268627,17.91909724,1.647133818
123.25,42.25,401.8780318,180.2727273,637.2272783,8.395454754,13.80556454,28.37496606,10.51158614,28.80185189,14.61080573,7.052402163,34.66402207,36.58203441,21.94468536,1.746329982
123.25,42.75,401.8780318,172.469697,588.0545516,7.829545801,14.11994994,23.80942406,12.67924232,17.57508012,10.76249751,8.889192062,58.97176916,23.43776915,12.76060686,1.609389155
